match_id,P1Name,P2Name,P1Hand,P2Hand,P1Points,P2Points,result,winner,loser,tournament_name,surface,start_date,winner_return_points_total,winner_return_points_won,loser_return_points_total,loser_return_points_won
20201010-W-Roland_Garros-F-Iga_Swiatek-Sofia_Kenin.html,Iga Swiatek,Sofia Kenin,RH,RH,65,42,Iga Swiatek d. Sofia Kenin 6-4 6-1,Iga Swiatek,Sofia Kenin,Roland_Garros,hard,2020-10-10,54,33,53,21
20201009-M-Roland_Garros-SF-Rafael_Nadal-Diego_Schwartzman.html,Rafael Nadal,Diego Schwartzman,LH,RH,114,87,Rafael Nadal d. Diego Schwartzman 6-3 6-3 7-6(0),Rafael Nadal,Diego Schwartzman,Roland_Garros,hard,2020-10-09,84,40,117,43
20201009-M-Roland_Garros-SF-Novak_Djokovic-Stefanos_Tsitsipas.html,Novak Djokovic,Stefanos Tsitsipas,RH,RH,172,149,Novak Djokovic d. Stefanos Tsitsipas 6-3 6-2 5-7 4-6 6-1,Novak Djokovic,Stefanos Tsitsipas,Roland_Garros,hard,2020-10-09,168,74,153,55
20201008-W-Roland_Garros-SF-Petra_Kvitova-Sofia_Kenin.html,Petra Kvitova,Sofia Kenin,LH,RH,71,75,Sofia Kenin d. Petra Kvitova 6-4 7-5,Sofia Kenin,Petra Kvitova,Roland_Garros,hard,2020-10-08,63,26,83,34
20201007-W-Roland_Garros-QF-Petra_Kvitova-Laura_Siegemund.html,Petra Kvitova,Laura Siegemund,LH,RH,61,41,Petra Kvitova d. Laura Siegemund 6-3 6-3,Petra Kvitova,Laura Siegemund,Roland_Garros,hard,2020-10-07,48,25,54,18
20201007-W-Roland_Garros-QF-Danielle_Collins-Sofia_Kenin.html,Danielle Collins,Sofia Kenin,RH,RH,71,94,Sofia Kenin d. Danielle Collins 6-4 4-6 6-0,Sofia Kenin,Danielle Collins,Roland_Garros,hard,2020-10-07,84,41,81,28
20201007-M-Roland_Garros-QF-Stefanos_Tsitsipas-Andrey_Rublev.html,Stefanos Tsitsipas,Andrey Rublev,RH,RH,102,73,Stefanos Tsitsipas d. Andrey Rublev 7-5 6-2 6-3,Stefanos Tsitsipas,Andrey Rublev,Roland_Garros,hard,2020-10-07,90,40,85,23
20201007-M-Roland_Garros-QF-Novak_Djokovic-Pablo_Carreno_Busta.html,Novak Djokovic,Pablo Carreno Busta,RH,RH,130,113,Novak Djokovic d. Pablo Carreno Busta 4-6 6-2 6-3 6-4,Novak Djokovic,Pablo Carreno Busta,Roland_Garros,hard,2020-10-07,112,47,131,48
20201006-W-Roland_Garros-QF-Iga_Swiatek-Martina_Trevisan.html,Iga Swiatek,Martina Trevisan,RH,LH,64,45,Iga Swiatek d. Martina Trevisan 6-3 6-1,Iga Swiatek,Martina Trevisan,Roland_Garros,hard,2020-10-06,53,30,56,22
20201006-M-Roland_Garros-QF-Rafael_Nadal-Jannik_Sinner.html,Rafael Nadal,Jannik Sinner,LH,RH,106,84,Rafael Nadal d. Jannik Sinner 7-6(4) 6-4 6-1,Rafael Nadal,Jannik Sinner,Roland_Garros,hard,2020-10-06,93,44,97,35
20201006-M-Roland_Garros-QF-Dominic_Thiem-Diego_Schwartzman.html,Dominic Thiem,Diego Schwartzman,RH,RH,179,197,Diego Schwartzman d. Dominic Thiem 7-6(1) 5-7 6-7(6) 7-6(5) 6-2,Diego Schwartzman,Dominic Thiem,Roland_Garros,hard,2020-10-06,187,86,189,78
20201005-W-Roland_Garros-R16-Paula_Badosa-Laura_Siegemund.html,Paula Badosa,Laura Siegemund,RH,RH,64,76,Laura Siegemund d. Paula Badosa 7-5 6-2,Laura Siegemund,Paula Badosa,Roland_Garros,hard,2020-10-05,82,39,58,21
20201005-W-Roland_Garros-R16-Fiona_Ferro-Sofia_Kenin.html,Fiona Ferro,Sofia Kenin,RH,RH,68,90,Sofia Kenin d. Fiona Ferro 2-6 6-2 6-1,Sofia Kenin,Fiona Ferro,Roland_Garros,hard,2020-10-05,85,47,73,30
20201004-W-Roland_Garros-R16-Martina_Trevisan-Kiki_Bertens.html,Martina Trevisan,Kiki Bertens,LH,RH,73,60,Martina Trevisan d. Kiki Bertens 6-4 6-4,Martina Trevisan,Kiki Bertens,Roland_Garros,hard,2020-10-04,67,37,66,30
20201004-W-Roland_Garros-R16-Iga_Swiatek-Simona_Halep.html,Iga Swiatek,Simona Halep,RH,RH,66,43,Iga Swiatek d. Simona Halep 6-1 6-2,Iga Swiatek,Simona Halep,Roland_Garros,hard,2020-10-04,67,34,42,10
20201004-M-Roland_Garros-R16-Jannik_Sinner-Alexander_Zverev.html,Jannik Sinner,Alexander Zverev,RH,RH,133,118,Jannik Sinner d. Alexander Zverev 6-3 6-3 4-6 6-3,Jannik Sinner,Alexander Zverev,Roland_Garros,hard,2020-10-04,108,42,143,52
20201004-M-Roland_Garros-R16-Hugo_Gaston-Dominic_Thiem.html,Hugo Gaston,Dominic Thiem,LH,RH,147,158,Dominic Thiem d. Hugo Gaston 6-4 6-4 5-7 3-6 6-3,Dominic Thiem,Hugo Gaston,Roland_Garros,hard,2020-10-04,159,56,146,44
20201004-M-Roland_Garros-R16-Diego_Schwartzman-Lorenzo_Sonego.html,Diego Schwartzman,Lorenzo Sonego,RH,RH,92,63,Diego Schwartzman d. Lorenzo Sonego 6-1 6-3 6-4,Diego Schwartzman,Lorenzo Sonego,Roland_Garros,hard,2020-10-04,81,44,74,26
20201003-W-Roland_Garros-R32-Leylah_Fernandez-Petra_Kvitova.html,Leylah Fernandez,Petra Kvitova,LH,LH,77,88,Petra Kvitova d. Leylah Fernandez 7-5 6-3,Petra Kvitova,Leylah Fernandez,Roland_Garros,hard,2020-10-03,84,44,81,37
20201003-W-Roland_Garros-R32-Jelena_Ostapenko-Paula_Badosa.html,Jelena Ostapenko,Paula Badosa,RH,RH,61,71,Paula Badosa d. Jelena Ostapenko 6-4 6-3,Paula Badosa,Jelena Ostapenko,Roland_Garros,hard,2020-10-03,63,31,69,29
20201003-W-Roland_Garros-R32-Irina_Bara-Sofia_Kenin.html,Irina Bara,Sofia Kenin,RH,RH,48,71,Sofia Kenin d. Irina Bara 6-2 6-0,Sofia Kenin,Irina Bara,Roland_Garros,hard,2020-10-03,50,32,69,30
20201003-W-Roland_Garros-R32-Fiona_Ferro-Patricia_Maria_Tig.html,Fiona Ferro,Patricia Maria Tig,RH,RH,115,103,Fiona Ferro d. Patricia Maria Tig 7-6(7) 4-6 6-0,Fiona Ferro,Patricia Maria Tig,Roland_Garros,hard,2020-10-03,120,59,98,42
20201003-W-Roland_Garros-R32-Aryna_Sabalenka-Ons_Jabeur.html,Aryna Sabalenka,Ons Jabeur,RH,RH,105,102,Ons Jabeur d. Aryna Sabalenka 7-6(7) 2-6 6-3,Ons Jabeur,Aryna Sabalenka,Roland_Garros,hard,2020-10-03,107,43,100,41
20201003-M-Roland_Garros-R32-Daniel_Altmaier-Matteo_Berrettini.html,Daniel Altmaier,Matteo Berrettini,RH,RH,100,87,Daniel Altmaier d. Matteo Berrettini 6-2 7-6(5) 6-4,Daniel Altmaier,Matteo Berrettini,Roland_Garros,hard,2020-10-03,92,34,95,29
20201002-W-Roland_Garros-R32-Tsvetana_Pironkova-Barbora_Krejcikova.html,Tsvetana Pironkova,Barbora Krejcikova,RH,RH,102,108,Barbora Krejcikova d. Tsvetana Pironkova 5-7 6-4 6-3,Barbora Krejcikova,Tsvetana Pironkova,Roland_Garros,hard,2020-10-02,107,43,103,38
20201002-W-Roland_Garros-R32-Martina_Trevisan-Maria_Sakkari.html,Martina Trevisan,Maria Sakkari,LH,RH,102,101,Martina Trevisan d. Maria Sakkari 1-6 7-6(6) 6-3,Martina Trevisan,Maria Sakkari,Roland_Garros,hard,2020-10-02,83,43,120,61
20201002-W-Roland_Garros-R32-Kiki_Bertens-Katerina_Siniakova.html,Kiki Bertens,Katerina Siniakova,RH,RH,53,31,Kiki Bertens d. Katerina Siniakova 6-2 6-2,Kiki Bertens,Katerina Siniakova,Roland_Garros,hard,2020-10-02,37,22,47,16
20201002-W-Roland_Garros-R32-Eugenie_Bouchard-Iga_Swiatek.html,Eugenie Bouchard,Iga Swiatek,RH,RH,45,61,Iga Swiatek d. Eugenie Bouchard 6-3 6-2,Iga Swiatek,Eugenie Bouchard,Roland_Garros,hard,2020-10-02,58,32,48,19
20201002-W-Roland_Garros-R32-Amanda_Anisimova-Simona_Halep.html,Amanda Anisimova,Simona Halep,RH,RH,34,60,Simona Halep d. Amanda Anisimova 6-0 6-1,Simona Halep,Amanda Anisimova,Roland_Garros,hard,2020-10-02,51,31,43,14
20201002-M-Roland_Garros-R32-Taylor_Fritz-Lorenzo_Sonego.html,Taylor Fritz,Lorenzo Sonego,RH,RH,125,129,Lorenzo Sonego d. Taylor Fritz 7-6(5) 6-3 7-6(17),Lorenzo Sonego,Taylor Fritz,Roland_Garros,hard,2020-10-02,119,34,135,40
20201002-M-Roland_Garros-R32-Stan_Wawrinka-Hugo_Gaston.html,Stan Wawrinka,Hugo Gaston,RH,LH,146,153,Hugo Gaston d. Stan Wawrinka 2-6 6-3 6-3 4-6 6-0,Hugo Gaston,Stan Wawrinka,Roland_Garros,hard,2020-10-02,147,65,152,64
20201002-M-Roland_Garros-R32-Sebastian_Korda-Pedro_Martinez.html,Sebastian Korda,Pedro Martinez,RH,RH,103,73,Sebastian Korda d. Pedro Martinez 6-4 6-3 6-1,Sebastian Korda,Pedro Martinez,Roland_Garros,hard,2020-10-02,95,46,81,24
20201002-M-Roland_Garros-R32-Jannik_Sinner-Federico_Coria.html,Jannik Sinner,Federico Coria,RH,RH,114,97,Jannik Sinner d. Federico Coria 6-3 7-5 7-5,Jannik Sinner,Federico Coria,Roland_Garros,hard,2020-10-02,111,54,100,40
20201001-W-Roland_Garros-R64-Leylah_Fernandez-Polona_Hercog.html,Leylah Fernandez,Polona Hercog,LH,RH,100,86,Leylah Fernandez d. Polona Hercog 6-4 3-6 6-1,Leylah Fernandez,Polona Hercog,Roland_Garros,hard,2020-10-01,98,52,88,40
20201001-W-Roland_Garros-R64-Kaja_Juvan-Clara_Burel.html,Kaja Juvan,Clara Burel,RH,RH,78,86,Clara Burel d. Kaja Juvan 7-6(6) 6-2,Clara Burel,Kaja Juvan,Roland_Garros,hard,2020-10-01,83,41,81,36
20201001-W-Roland_Garros-R64-Julia_Goerges-Laura_Siegemund.html,Julia Goerges,Laura Siegemund,RH,RH,72,72,Laura Siegemund d. Julia Goerges 1-6 6-1 6-3,Laura Siegemund,Julia Goerges,Roland_Garros,hard,2020-10-01,70,32,74,34
20201001-W-Roland_Garros-R64-Elena_Rybakina-Fiona_Ferro.html,Elena Rybakina,Fiona Ferro,RH,RH,80,92,Fiona Ferro d. Elena Rybakina 6-3 4-6 6-2,Fiona Ferro,Elena Rybakina,Roland_Garros,hard,2020-10-01,86,46,86,40
20201001-W-Roland_Garros-R64-Aryna_Sabalenka-Daria_Kasatkina.html,Aryna Sabalenka,Daria Kasatkina,RH,RH,76,58,Aryna Sabalenka d. Daria Kasatkina 7-6(6) 6-0,Aryna Sabalenka,Daria Kasatkina,Roland_Garros,hard,2020-10-01,67,41,67,32
20201001-W-Roland_Garros-R64-Ana_Bogdan-Sofia_Kenin.html,Ana Bogdan,Sofia Kenin,RH,RH,72,86,Sofia Kenin d. Ana Bogdan 3-6 6-3 6-2,Sofia Kenin,Ana Bogdan,Roland_Garros,hard,2020-10-01,79,38,79,31
20201001-M-Roland_Garros-R64-Andrey_Rublev-Alejandro_Davidovich_Fokina.html,Andrey Rublev,Alejandro Davidovich Fokina,RH,RH,121,89,Andrey Rublev d. Alejandro Davidovich Fokina 7-5 6-1 3-6 6-1,Andrey Rublev,Alejandro Davidovich Fokina,Roland_Garros,hard,2020-10-01,108,51,102,32
20200930-W-Roland_Garros-R64-Simona_Halep-Irina_Camelia_Begu.html,Simona Halep,Irina Camelia Begu,RH,RH,69,48,Simona Halep d. Irina Camelia Begu 6-3 6-4,Simona Halep,Irina Camelia Begu,Roland_Garros,hard,2020-09-30,68,34,49,14
20200930-W-Roland_Garros-R64-Renata_Zarazua-Elina_Svitolina.html,Renata Zarazua,Elina Svitolina,RH,RH,68,73,Elina Svitolina d. Renata Zarazua 6-3 0-6 6-2,Elina Svitolina,Renata Zarazua,Roland_Garros,hard,2020-09-30,68,34,73,34
20200930-W-Roland_Garros-R64-Martina_Trevisan-Cori_Gauff.html,Martina Trevisan,Cori Gauff,LH,RH,97,89,Martina Trevisan d. Cori Gauff 4-6 6-2 7-5,Martina Trevisan,Cori Gauff,Roland_Garros,hard,2020-09-30,96,50,90,43
20200930-W-Roland_Garros-R64-Kiki_Bertens-Sara_Errani.html,Kiki Bertens,Sara Errani,RH,RH,134,133,Kiki Bertens d. Sara Errani 7-6(5) 3-6 9-7,Kiki Bertens,Sara Errani,Roland_Garros,hard,2020-09-30,137,75,130,71
20200930-W-Roland_Garros-R64-Kamilla_Rakhimova-Maria_Sakkari.html,Kamilla Rakhimova,Maria Sakkari,RH,RH,70,87,Maria Sakkari d. Kamilla Rakhimova 7-6(0) 6-2,Maria Sakkari,Kamilla Rakhimova,Roland_Garros,hard,2020-09-30,75,36,82,31
20200930-W-Roland_Garros-R64-Iga_Swiatek-Su_Wei_Hsieh.html,Iga Swiatek,Su Wei Hsieh,RH,RH,62,44,Iga Swiatek d. Su Wei Hsieh 6-1 6-4,Iga Swiatek,Su Wei Hsieh,Roland_Garros,hard,2020-09-30,62,36,44,18
20200930-M-Roland_Garros-R64-Benjamin_Bonzi-Jannik_Sinner.html,Benjamin Bonzi,Jannik Sinner,RH,RH,78,100,Jannik Sinner d. Benjamin Bonzi 6-2 6-4 6-4,Jannik Sinner,Benjamin Bonzi,Roland_Garros,hard,2020-09-30,85,40,93,33
20200929-W-Roland_Garros-R128-Karolina_Pliskova-Mayar_Sherif.html,Karolina Pliskova,Mayar Sherif,RH,RH,113,97,Karolina Pliskova d. Mayar Sherif 6-7(9) 6-2 6-4,Karolina Pliskova,Mayar Sherif,Roland_Garros,hard,2020-09-29,118,49,92,28
20200929-W-Roland_Garros-R128-Irina_Bara-Donna_Vekic.html,Irina Bara,Donna Vekic,RH,RH,70,56,Irina Bara d. Donna Vekic 6-3 6-4,Irina Bara,Donna Vekic,Roland_Garros,hard,2020-09-29,63,33,63,26
20200929-W-Roland_Garros-R128-Danielle_Collins-Monica_Niculescu.html,Danielle Collins,Monica Niculescu,RH,RH,85,75,Danielle Collins d. Monica Niculescu 2-6 6-2 6-1,Danielle Collins,Monica Niculescu,Roland_Garros,hard,2020-09-29,92,46,68,29
20200929-W-Roland_Garros-R128-Clara_Tauson-Jennifer_Brady.html,Clara Tauson,Jennifer Brady,RH,RH,117,123,Clara Tauson d. Jennifer Brady 6-4 3-6 9-7,Clara Tauson,Jennifer Brady,Roland_Garros,hard,2020-09-29,101,37,139,59
20200929-W-Roland_Garros-R128-Aryna_Sabalenka-Jessica_Pegula.html,Aryna Sabalenka,Jessica Pegula,RH,RH,66,49,Aryna Sabalenka d. Jessica Pegula 6-3 6-1,Aryna Sabalenka,Jessica Pegula,Roland_Garros,hard,2020-09-29,56,31,59,24
20200929-W-Roland_Garros-R128-Alison_Riske_Amritraj-Julia_Goerges.html,Alison Riske Amritraj,Julia Goerges,RH,RH,88,107,Julia Goerges d. Alison Riske Amritraj 6-3 6-7(4) 6-1,Julia Goerges,Alison Riske Amritraj,Roland_Garros,hard,2020-09-29,106,54,89,36
20200928-W-Roland_Garros-R128-Katarina_Zavatska-Kiki_Bertens.html,Katarina Zavatska,Kiki Bertens,RH,RH,69,82,Kiki Bertens d. Katarina Zavatska 2-6 6-2 6-0,Kiki Bertens,Katarina Zavatska,Roland_Garros,hard,2020-09-28,73,42,78,38
20200928-W-Roland_Garros-R128-Kaja_Juvan-Angelique_Kerber.html,Kaja Juvan,Angelique Kerber,RH,LH,67,45,Kaja Juvan d. Angelique Kerber 6-3 6-3,Kaja Juvan,Angelique Kerber,Roland_Garros,hard,2020-09-28,60,34,52,19
20200928-W-Roland_Garros-R128-Jasmine_Paolini-Aliona_Bolsova.html,Jasmine Paolini,Aliona Bolsova,RH,RH,70,53,Jasmine Paolini d. Aliona Bolsova 6-4 6-3,Jasmine Paolini,Aliona Bolsova,Roland_Garros,hard,2020-09-28,59,32,64,26
20200928-W-Roland_Garros-R128-Iga_Swiatek-Marketa_Vondrousova.html,Iga Swiatek,Marketa Vondrousova,RH,LH,57,34,Iga Swiatek d. Marketa Vondrousova 6-1 6-2,Iga Swiatek,Marketa Vondrousova,Roland_Garros,hard,2020-09-28,44,25,47,15
20200928-W-Roland_Garros-R128-Christina_Mchale-Karolina_Muchova.html,Christina Mchale,Karolina Muchova,RH,RH,70,51,Christina Mchale d. Karolina Muchova 6-2 6-4,Christina Mchale,Karolina Muchova,Roland_Garros,hard,2020-09-28,64,34,57,21
20200928-W-Roland_Garros-R128-Arantxa_Rus-Clara_Burel.html,Arantxa Rus,Clara Burel,LH,RH,114,128,Clara Burel d. Arantxa Rus 6-7(7) 7-6(2) 6-3,Clara Burel,Arantxa Rus,Roland_Garros,hard,2020-09-28,132,71,110,53
20200928-M-Roland_Garros-R128-Tennys_Sandgren-Hubert_Hurkacz.html,Tennys Sandgren,Hubert Hurkacz,RH,RH,190,196,Tennys Sandgren d. Hubert Hurkacz 7-5 2-6 4-6 7-6(1) 11-9,Tennys Sandgren,Hubert Hurkacz,Roland_Garros,hard,2020-09-28,200,75,186,71
20200928-M-Roland_Garros-R128-Reilly_Opelka-Jack_Sock.html,Reilly Opelka,Jack Sock,RH,RH,81,106,Jack Sock d. Reilly Opelka 6-4 6-4 6-3,Jack Sock,Reilly Opelka,Roland_Garros,hard,2020-09-28,109,48,78,20
20200928-M-Roland_Garros-R128-Gael_Monfils-Alexander_Bublik.html,Gael Monfils,Alexander Bublik,RH,RH,130,141,Alexander Bublik d. Gael Monfils 6-4 7-5 3-6 6-3,Alexander Bublik,Gael Monfils,Roland_Garros,hard,2020-09-28,156,72,115,46
20200928-M-Roland_Garros-R128-Daniil_Medvedev-Marton_Fucsovics.html,Daniil Medvedev,Marton Fucsovics,RH,RH,118,127,Marton Fucsovics d. Daniil Medvedev 6-4 7-6(3) 2-6 6-1,Marton Fucsovics,Daniil Medvedev,Roland_Garros,hard,2020-09-28,115,49,130,52
20200928-M-Roland_Garros-R128-Andy_Murray-Stan_Wawrinka.html,Andy Murray,Stan Wawrinka,RH,RH,54,87,Stan Wawrinka d. Andy Murray 6-1 6-3 6-2,Stan Wawrinka,Andy Murray,Roland_Garros,hard,2020-09-28,76,38,65,16
20200927-W-Roland_Garros-R128-Sara_Sorribes_Tormo-Simona_Halep.html,Sara Sorribes Tormo,Simona Halep,RH,RH,40,63,Simona Halep d. Sara Sorribes Tormo 6-4 6-0,Simona Halep,Sara Sorribes Tormo,Roland_Garros,hard,2020-09-27,55,32,48,17
20200927-W-Roland_Garros-R128-Anna_Blinkova-Astra_Sharma.html,Anna Blinkova,Astra Sharma,RH,RH,97,103,Astra Sharma d. Anna Blinkova 6-3 2-6 7-5,Astra Sharma,Anna Blinkova,Roland_Garros,hard,2020-09-27,112,53,88,38
20200927-M-Roland_Garros-R128-Marco_Cecchinato-Alex_De_Minaur.html,Marco Cecchinato,Alex De Minaur,RH,RH,136,112,Marco Cecchinato d. Alex De Minaur 7-6(9) 6-4 6-0,Marco Cecchinato,Alex De Minaur,Roland_Garros,hard,2020-09-27,132,67,116,47
20200927-M-Roland_Garros-R128-Lorenzo_Giustino-Corentin_Moutet.html,Lorenzo Giustino,Corentin Moutet,RH,LH,217,242,Lorenzo Giustino d. Corentin Moutet 0-6 7-6(7) 7-6(3) 2-6 18-16,Lorenzo Giustino,Corentin Moutet,Roland_Garros,hard,2020-09-27,215,79,244,106
20200927-M-Roland_Garros-R128-Elliot_Benchetrit-John_Isner.html,Elliot Benchetrit,John Isner,RH,RH,60,91,John Isner d. Elliot Benchetrit 6-4 6-1 6-3,John Isner,Elliot Benchetrit,Roland_Garros,hard,2020-09-27,78,35,73,17
20200924-W-Roland_Garros-Q2-Barbara_Haas-Julia_Grabher.html,Barbara Haas,Julia Grabher,RH,RH,64,47,Barbara Haas d. Julia Grabher 6-3 6-3,Barbara Haas,Julia Grabher,Roland_Garros,hard,2020-09-24,58,32,53,21
20200924-M-Roland_Garros-Q3-Aleksandar_Vukic-Jason_Jung.html,Aleksandar Vukic,Jason Jung,RH,RH,93,80,Aleksandar Vukic d. Jason Jung 6-3 3-6 6-3,Aleksandar Vukic,Jason Jung,Roland_Garros,hard,2020-09-24,71,30,102,39
20200923-M-Roland_Garros-Q2-Prajnesh_Gunneswaran-Aleksandar_Vukic.html,Prajnesh Gunneswaran,Aleksandar Vukic,LH,RH,73,82,Aleksandar Vukic d. Prajnesh Gunneswaran 6-4 7-6(4),Aleksandar Vukic,Prajnesh Gunneswaran,Roland_Garros,hard,2020-09-23,65,23,90,31
20200921-M-Roland_Garros-Q1-Carlos_Alcaraz-Aleksandar_Vukic.html,Carlos Alcaraz,Aleksandar Vukic,RH,RH,100,102,Aleksandar Vukic d. Carlos Alcaraz 4-6 7-6(5) 6-3,Aleksandar Vukic,Carlos Alcaraz,Roland_Garros,hard,2020-09-21,100,37,102,37
20201010-W-Roland_Garros_Juniors-F-Elsa_Jacquemot-Alina_Charaeva.html,Elsa Jacquemot,Alina Charaeva,RH,RH,109,89,Elsa Jacquemot d. Alina Charaeva 4-6 6-4 6-2,Elsa Jacquemot,Alina Charaeva,Roland_Garros_Juniors,hard,2020-10-10,102,56,96,43
20201010-M-Roland_Garros_Juniors-F-Leandro_Riedi-Dominic_Stricker.html,Leandro Riedi,Dominic Stricker,RH,LH,50,66,Dominic Stricker d. Leandro Riedi 6-2 6-4,Dominic Stricker,Leandro Riedi,Roland_Garros_Juniors,hard,2020-10-10,57,29,59,22
20201003-M-Split_CH-SF-Francisco_Cerundolo-Duje_Ajdukovic.html,Francisco Cerundolo,Duje Ajdukovic,RH,RH,110,104,Francisco Cerundolo d. Duje Ajdukovic 6-7(2) 6-4 6-3,Francisco Cerundolo,Duje Ajdukovic,Split_CH,hard,2020-10-03,106,48,108,46
20200927-M-Hamburg-F-Stefanos_Tsitsipas-Andrey_Rublev.html,Stefanos Tsitsipas,Andrey Rublev,RH,RH,91,97,Andrey Rublev d. Stefanos Tsitsipas 6-4 3-6 7-5,Andrey Rublev,Stefanos Tsitsipas,Hamburg,clay,2020-09-27,101,41,87,31
20200922-M-Hamburg-R32-Roberto_Bautista_Agut-Nikoloz_Basilashvili.html,Roberto Bautista Agut,Nikoloz Basilashvili,RH,RH,62,51,Roberto Bautista Agut d. Nikoloz Basilashvili 6-4 6-3,Roberto Bautista Agut,Nikoloz Basilashvili,Hamburg,clay,2020-09-22,51,24,62,24
20200926-M-Sibiu_CH-F-Marc_Andrea_Huesler-Tomas_Martin_Etcheverry.html,Marc Andrea Huesler,Tomas Martin Etcheverry,LH,RH,78,62,Marc Andrea Huesler d. Tomas Martin Etcheverry 7-5 6-0,Marc Andrea Huesler,Tomas Martin Etcheverry,Sibiu_CH,hard,2020-09-26,67,34,73,29
20200926-W-Strasbourg-F-Elena_Rybakina-Elina_Svitolina.html,Elena Rybakina,Elina Svitolina,RH,RH,87,93,Elina Svitolina d. Elena Rybakina 6-4 1-6 6-2,Elina Svitolina,Elena Rybakina,Strasbourg,hard,2020-09-26,90,37,90,34
20200925-W-Strasbourg-SF-Elina_Svitolina-Aryna_Sabalenka.html,Elina Svitolina,Aryna Sabalenka,RH,RH,89,81,Elina Svitolina d. Aryna Sabalenka 6-2 4-6 6-4,Elina Svitolina,Aryna Sabalenka,Strasbourg,hard,2020-09-25,87,38,83,32
20200924-W-Strasbourg-QF-Aryna_Sabalenka-Katerina_Siniakova.html,Aryna Sabalenka,Katerina Siniakova,RH,RH,88,82,Aryna Sabalenka d. Katerina Siniakova 2-6 6-3 6-3,Aryna Sabalenka,Katerina Siniakova,Strasbourg,hard,2020-09-24,82,40,88,40
20200923-W-Strasbourg-R16-Aryna_Sabalenka-Anna_Blinkova.html,Aryna Sabalenka,Anna Blinkova,RH,RH,82,81,Aryna Sabalenka d. Anna Blinkova 1-6 6-4 6-2,Aryna Sabalenka,Anna Blinkova,Strasbourg,hard,2020-09-23,85,36,78,32
20200921-W-Strasbourg-R32-Aryna_Sabalenka-Ellen_Perez.html,Aryna Sabalenka,Ellen Perez,RH,LH,59,46,Aryna Sabalenka d. Ellen Perez 6-4 6-3,Aryna Sabalenka,Ellen Perez,Strasbourg,hard,2020-09-21,47,21,58,20
20200926-M-Forli_CH-F-Thiago_Monteiro-Lorenzo_Musetti.html,Thiago Monteiro,Lorenzo Musetti,LH,RH,79,84,Lorenzo Musetti d. Thiago Monteiro 7-6(2) 7-6(5),Lorenzo Musetti,Thiago Monteiro,Forli_CH,hard,2020-09-26,83,30,80,26
20200921-W-Rome-F-Karolina_Pliskova-Simona_Halep.html,Karolina Pliskova,Simona Halep,RH,RH,18,35,Simona Halep d. Karolina Pliskova 6-0,Simona Halep,Karolina Pliskova,Rome,clay,2020-09-21,30,21,23,9
20200920-W-Rome-SF-Garbine_Muguruza-Simona_Halep.html,Garbine Muguruza,Simona Halep,RH,RH,94,96,Simona Halep d. Garbine Muguruza 6-3 4-6 6-4,Simona Halep,Garbine Muguruza,Rome,clay,2020-09-20,100,53,90,47
20200918-W-Rome-R16-Victoria_Azarenka-Daria_Kasatkina.html,Victoria Azarenka,Daria Kasatkina,RH,RH,48,48,Victoria Azarenka d. Daria Kasatkina ,Victoria Azarenka,Daria Kasatkina,Rome,clay,2020-09-18,41,23,55,30
20200918-W-Rome-R16-Karolina_Pliskova-Anna_Blinkova.html,Karolina Pliskova,Anna Blinkova,RH,RH,69,50,Karolina Pliskova d. Anna Blinkova 6-4 6-3,Karolina Pliskova,Anna Blinkova,Rome,clay,2020-09-18,59,29,60,20
20200918-W-Rome-R16-Elena_Rybakina-Yulia_Putintseva.html,Elena Rybakina,Yulia Putintseva,RH,RH,98,110,Yulia Putintseva d. Elena Rybakina 4-6 7-6(3) 6-2,Yulia Putintseva,Elena Rybakina,Rome,clay,2020-09-18,121,58,87,35
20200918-W-Rome-R16-Dayana_Yastremska-Simona_Halep.html,Dayana Yastremska,Simona Halep,RH,RH,58,74,Simona Halep d. Dayana Yastremska 7-5 6-4,Simona Halep,Dayana Yastremska,Rome,clay,2020-09-18,74,34,58,18
20200917-W-Rome-R32-Victoria_Azarenka-Sofia_Kenin.html,Victoria Azarenka,Sofia Kenin,RH,RH,57,29,Victoria Azarenka d. Sofia Kenin 6-0 6-0,Victoria Azarenka,Sofia Kenin,Rome,clay,2020-09-17,51,32,35,10
20200917-W-Rome-R32-Kiki_Bertens-Polona_Hercog.html,Kiki Bertens,Polona Hercog,RH,RH,53,69,Polona Hercog d. Kiki Bertens 6-4 6-4,Polona Hercog,Kiki Bertens,Rome,clay,2020-09-17,62,32,60,23
20200916-W-Rome-R32-Jasmine_Paolini-Simona_Halep.html,Jasmine Paolini,Simona Halep,RH,RH,57,71,Simona Halep d. Jasmine Paolini 6-3 6-4,Simona Halep,Jasmine Paolini,Rome,clay,2020-09-16,64,39,64,32
20200915-W-Rome-R64-Katerina_Siniakova-Angelique_Kerber.html,Katerina Siniakova,Angelique Kerber,RH,LH,62,42,Katerina Siniakova d. Angelique Kerber 6-3 6-1,Katerina Siniakova,Angelique Kerber,Rome,clay,2020-09-15,50,27,54,19
20200915-W-Rome-R64-Iga_Swiatek-Arantxa_Rus.html,Iga Swiatek,Arantxa Rus,RH,LH,76,84,Arantxa Rus d. Iga Swiatek 7-6(5) 6-3,Arantxa Rus,Iga Swiatek,Rome,clay,2020-09-15,74,34,86,36
